"uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
100807569,"MYB29B2","GLYMA_20G209700, GmMYB29B2, MYB29","MYB/HD-like transcription factor",117726,"MSTRG.39760","t40","up",NA,NA
100807570,"LOC100807570","GLYMA_20G224700","transcription factor UNE12",118042,"MSTRG.39887","t40","up","transcription factor UNE12","GO:0005634,GO:0000981,GO:0046983,GO:0000978,GO:0006357"
100807570,"LOC100807570","GLYMA_20G224700","transcription factor UNE12",118041,"MSTRG.39887","t40","up","transcription factor UNE12","GO:0005634,GO:0000981,GO:0046983,GO:0000978,GO:0006357"
100807643,"LOC100807643","","ethylene-responsive transcription factor 2-like",4498,"MSTRG.1504","t40","up",NA,NA
100807677,"LOC100807677","GLYMA_18G017500","uncharacterized LOC100807677",102122,"MSTRG.34607","t40","up","uncharacterized LOC100807677","NA"
100807691,"LOC100807691","GLYMA_03G032500","UDP-glycosyltransferase 72D1",12521,"MSTRG.4309","t40","up",NA,NA
100807710,"LOC100807710","GLYMA_11G195200","high affinity nitrate transporter 2.4",65247,"MSTRG.22319","t40","up",NA,NA
100807744,"LOC100807744","GLYMA_13G185000","uncharacterized LOC100807744",76734,"MSTRG.25950","t40","up",NA,NA
100807819,"LOC100807819","GLYMA_09G049200","isoflavone 2'-hydroxylase",50350,"MSTRG.17179","t40","up",NA,NA
100807879,"LOC100807879","GLYMA_11G233100","protein trichome birefringence-like 33",66790,"MSTRG.22784","t40","up",NA,NA
100807943,"LOC100807943","GLYMA_06G294100","protein ACCELERATED CELL DEATH 6",34925,"MSTRG.11836","t40","up",NA,NA
100807966,"LOC100807966","GLYMA_07G023300","probable WRKY transcription factor 40",36139,"MSTRG.12265","t40","up",NA,NA
100807969,"LOC100807969","GLYMA_15G013900","coatomer subunit beta'-2",86038,"MSTRG.29132","t40","up",NA,NA
100807994,"LOC100807994","GLYMA_16G210600","TMV resistance protein N",95793,"MSTRG.32352","t40","up",NA,NA
100808014,"LOC100808014","GLYMA_01G011600","uncharacterized LOC100808014",443,"MSTRG.203","t40","up",NA,NA
100808083,"LOC100808083","GLYMA_04G205100","myb-related protein 308-like",21871,"MSTRG.7378","t40","up",NA,NA
100808199,"LOC100808199","GLYMA_10G170900","tyrosine-protein phosphatase DSP3",58891,"MSTRG.19896","t40","up",NA,NA
100808242,"LOC100808242","GLYMA_04G008900","GATA transcription factor 7",17572,"MSTRG.6020","t40","up",NA,NA
100808326,"LOC100808326","GLYMA_08G286700","carbonic anhydrase 2",47620,"MSTRG.16225","t40","up",NA,NA
100808375,"LOC100808375","GLYMA_02G250800","mannose-1-phosphate guanylyltransferase 1-like",10683,"MSTRG.3630","t40","up",NA,NA
100808399,"LOC100808399","GLYMA_03G138000","calcium-dependent protein kinase 32",14716,"MSTRG.4940","t40","up",NA,NA
100808470,"LOC100808470","GLYMA_13G289200v4","cyanidin 3-O-galactoside 2''-O-xylosyltransferase FGGT1-like",78895,"MSTRG.26757","t40","up",NA,NA
100808473,"LOC100808473","GLYMA_13G342800","glucose--fructose oxidoreductase",80054,"MSTRG.27178","t40","up",NA,NA
100808509,"RIN4B","GLYMA_16G090700, RIN4","RPM1-interacting protein 4-like",93441,"MSTRG.31617","t40","up",NA,NA
100808542,"LOC100808542","GLYMA_09G057100","peroxidase 16",50519,"MSTRG.17225","t40","up",NA,NA
100808550,"LOC100808550","GLYMA_17G011700","probable F-box protein At4g22030",96361,"MSTRG.32548","t40","up",NA,NA
100808554,"LOC100808554","GLYMA_09G008700","RPM1-interacting protein 4",49519,"MSTRG.16859","t40","up",NA,NA
100808618,"LOC100808618","GLYMA_12G091200","NAC domain-containing protein 90",69350,"MSTRG.23664","t40","up",NA,NA
100808625,"LOC100808625","GLYMA_05G158900","two-component response regulator ORR24",26812,"MSTRG.9031","t40","up",NA,NA
100808692,"LOC100808692","GLYMA_08G169451v4","transcription factor JUNGBRUNNEN 1",45080,"MSTRG.15418","t40","up",NA,NA
100808712,"LOC100808712","GLYMA_09G275100","probable serine/threonine-protein kinase PBL1",54774,"MSTRG.18653","t40","up",NA,NA
100808718,"LOC100808718","GLYMA_02G195300","syntaxin-121-like",9568,"MSTRG.3211","t40","up",NA,NA
100808831,"LOC100808831","GLYMA_14G034700","uncharacterized LOC100808831",81415,"MSTRG.27706","t40","up",NA,NA
100808940,"LOC100808940","GLYMA_03G003000","putative receptor protein kinase ZmPK1",11915,"MSTRG.4119","t40","up",NA,NA
100809053,"LOC100809053","GLYMA_16G132500","epoxide hydrolase 2-like",94393,"MSTRG.31847","t40","up",NA,NA
100809088,"LOC100809088","","probable F-box protein At4g22030",96362,"MSTRG.32549","t40","up",NA,NA
100809117,"LOC100809117","GLYMA_18G214000","probable serine/threonine-protein kinase PBL1",106015,"MSTRG.35801","t40","up",NA,NA
100809117,"LOC100809117","GLYMA_18G214000","probable serine/threonine-protein kinase PBL1",106014,"MSTRG.35801","t40","up",NA,NA
100809123,"LOC100809123","GLYMA_03G202600","E3 ubiquitin-protein ligase PUB22",16049,"MSTRG.5429","t40","up",NA,NA
100809158,"LOC100809158","GLYMA_12G057200","extensin",68650,"MSTRG.23420","t40","up",NA,NA
100809258,"LOC100809258","GLYMA_02G195400","syntaxin-121",9570,"MSTRG.3213","t40","up","syntaxin-121","GO:0012505,GO:0016021,GO:0005886,GO:0031201,GO:0005484,GO:0000149,GO:0006887,GO:0006886,GO:0048278,GO:0006906"
100809266,"LOC100809266","GLYMA_18G082300","disease resistance protein RPM1",103382,"MSTRG.35076","t40","up",NA,NA
100809268,"LOC100809268","GLYMA_10G092800","probable 2-oxoglutarate-dependent dioxygenase AOP1",57051,"MSTRG.19400","t40","up",NA,NA
100809309,"LOC100809309","GLYMA_19G262900","GDSL esterase/lipase 5",113250,"MSTRG.38322","t40","up",NA,NA
100809318,"LOC100809318","GLYMA_04G080300","sulfite exporter TauE/SafE family protein 3",19106,"MSTRG.6613","t40","up",NA,NA
100809413,"LOC100809413","GLYMA_16G085900","disease resistance protein RPV1",93315,"MSTRG.31595","t40","up",NA,NA
100809435,"LOC100809435","GLYMA_17G180100","probable disease resistance protein At5g66900",99925,"MSTRG.33931","t40","up",NA,NA
100809509,"LOC100809509","GLYMA_19G081200","MDIS1-interacting receptor like kinase 2",109460,"MSTRG.36901","t40","up",NA,NA
100809530,"LOC100809530","GLYMA_12G045300","probable NAD(P)H dehydrogenase (quinone) FQR1-like 2",68406,"MSTRG.23336","t40","up",NA,NA
100809557,"LOC100809557","GLYMA_13G069800","senescence-associated carboxylesterase 101",74126,"MSTRG.25028","t40","up","senescence-associated carboxylesterase 101","GO:0005634,GO:0052689,GO:0006952,GO:0006629"
100809566,"LOC100809566","GLYMA_06G030800","uncharacterized LOC100809566",29420,"MSTRG.10005","t40","up",NA,NA
100809588,"LOC100809588","GLYMA_15G072200","putative serine/threonine-protein kinase",87352,"MSTRG.29619","t40","up",NA,NA
100809653,"LOC100809653","GLYMA_02G082700","tryptophan aminotransferase-related protein 3",7074,"MSTRG.2464","t40","up",NA,NA
100809839,"LOC100809839","GLYMA_19G199300","E3 ubiquitin-protein ligase PUB22",111939,"MSTRG.37793","t40","up",NA,NA
100809846,"LOC100809846","GLYMA_04G082700","protein NRT1/ PTR FAMILY 1.2",19154,"MSTRG.6633","t40","up",NA,NA
100809874,"LOC100809874","GLYMA_05G023100","SNAP25 homologous protein SNAP33",23707,"MSTRG.8077","t40","up",NA,NA
100809914,"LOC100809914","GLYMA_07G165900","uncharacterized LOC100809914",39204,"MSTRG.13270","t40","up",NA,NA
100809924,"LOC100809924","GLYMA_15G078600","glutaredoxin-C9",87498,"MSTRG.29673","t40","up",NA,NA
100810046,"LOC100810046","GLYMA_04G058100","uncharacterized acetyltransferase At3g50280",18580,"MSTRG.6423","t40","up",NA,NA
100810130,"LOC100810130","GLYMA_08G204300","malonate--CoA ligase",45848,"MSTRG.15699","t40","up",NA,NA
100810137,"LOC100810137","GLYMA_16G195600","cytochrome P450 736A117",95515,"MSTRG.32242","t40","up",NA,NA
100810159,"LOC100810159","GLYMA_09G206200","transcription factor MYB41",53391,"MSTRG.18119","t40","up",NA,NA
100810170,"LOC100810170","GLYMA_17G055100","beta-galactosidase",97272,"MSTRG.32947","t40","up",NA,NA
100810192,"LOC100810192","GLYMA_18G127400","thioredoxin H2",104219,"MSTRG.35329","t40","up",NA,NA
100810270,"LOC100810270","GLYMA_07G196800","linoleate 13S-lipoxygenase 3-1, chloroplastic",39849,"MSTRG.13444","t40","up",NA,NA
100810449,"LOC100810449","GLYMA_07G190100","F-box protein At1g61340",39703,"MSTRG.13397","t40","up","F-box protein At1g61340","NA"
100810464,"LOC100810464","GLYMA_08G031200","vacuolar protein sorting-associated protein 32 homolog 2",42190,"MSTRG.14326","t40","up",NA,NA
100810563,"LOC100810563","GLYMA_04G187700","uncharacterized LOC100810563",21444,"MSTRG.7241","t40","up",NA,NA
100810579,"LOC100810579","GLYMA_12G075200","exocyst complex component EXO70H1",69025,"MSTRG.23547","t40","up",NA,NA
100810651,"LOC100810651","GLYMA_08G323400","probable long-chain-alcohol O-fatty-acyltransferase 1",48398,"MSTRG.16469","t40","up",NA,NA
100810665,"LOC100810665","GLYMA_08G260500","uncharacterized LOC100810665",47014,"MSTRG.16090","t40","up",NA,NA
100810687,"LOC100810687","GLYMA_09G185900","aspartyl protease APCB1",52981,"MSTRG.17960","t40","up",NA,NA
100810694,"LOC100810694","GLYMA_09G156900","4,5-DOPA dioxygenase extradiol-like protein-like",52416,"MSTRG.17767","t40","up",NA,NA
100810724,"LOC100810724","GLYMA_10G272000","core-2/I-branching enzyme domain-containing protein",61039,"MSTRG.20696","t40","up",NA,NA
100810725,"LOC100810725","GLYMA_18G249100","PRA1 family protein F2-like",106679,"MSTRG.36052","t40","up",NA,NA
100810841,"LOC100810841","GLYMA_17G255800","bZIP transcription factor 29",101596,"MSTRG.34417","t40","up",NA,NA
100810852,"LOC100810852","GLYMA_02G233900","peroxidase P7",10323,"MSTRG.3489","t40","up",NA,NA
100810865,"LOC100810865","GLYMA_10G156500","E3 ubiquitin-protein ligase ATL6",58540,"MSTRG.19787","t40","up",NA,NA
100810910,"LOC100810910","GLYMA_04G100300","protein PHOSPHATE-INDUCED 1",19567,"MSTRG.6772","t40","up",NA,NA
100810983,"LOC100810983","GLYMA_07G190200","telomerase Cajal body protein 1",39707,"MSTRG.13398","t40","up",NA,NA
100811009,"LOC100811009","GLYMA_08G307600","aspartyl protease family protein 2",48086,"MSTRG.16363","t40","up",NA,NA
100811127,"LOC100811127","GLYMA_20G148900","homocysteine S-methyltransferase 3-like",116445,"MSTRG.39289","t40","up",NA,NA
100811147,"LOC100811147","GLYMA_13G132500","WAT1-related protein At2g37460",75540,"MSTRG.25507","t40","up",NA,NA
100811148,"LOC100811148","GLYMA_06G255900","G-type lectin S-receptor-like serine/threonine-protein kinase At1g11300",34255,"MSTRG.11646","t40","up",NA,NA
100811170,"LOC100811170","GLYMA_14G201700","peroxidase 4-like",85174,"MSTRG.28823","t40","up",NA,NA
100811198,"LOC100811198","GLYMA_08G170700","cysteine-rich and transmembrane domain-containing protein WIH1",45115,"MSTRG.15430","t40","up",NA,NA
100811220,"LOC100811220","GLYMA_01G129000","protein LURP-one-related 15",2933,"MSTRG.908","t40","up",NA,NA
100811246,"LOC100811246","GLYMA_17G044300","alpha-aminoadipic semialdehyde synthase",97035,"MSTRG.32843","t40","up",NA,NA
100811298,"LOC100811298","GLYMA_12G093100","probable CCR4-associated factor 1 homolog 11",69383,"MSTRG.23674","t40","up",NA,NA
100811310,"PHO1-H9","GLYMA_20G032400, GmaPHO1;H9, PHO1","PHO1 family protein",113904,"MSTRG.38522","t40","up",NA,NA
100811344,"LOC100811344","GLYMA_14G223200","4-coumarate--CoA ligase-like 5",85669,"MSTRG.28999","t40","up",NA,NA
100811355,"LOC100811355","GLYMA_08G301600","uncharacterized LOC100811355",47939,"MSTRG.16318","t40","up",NA,NA
100811407,"LOC100811407","GLYMA_18G294500","LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.4",107561,"MSTRG.36378","t40","up",NA,NA
100811437,"LOC100811437","GLYMA_04G053300","aminopeptidase M1",18500,"MSTRG.6394","t40","up","aminopeptidase M1","GO:0043231,GO:0016020,GO:0004177,GO:0008237,GO:0008270,GO:0005737,GO:0070006,GO:0042277,GO:0043171,GO:0006508"
100811478,"LOC100811478","GLYMA_05G119200","DnaJ domain-containing protein",25961,"MSTRG.8703","t40","up",NA,NA
100811489,"LOC100811489","GLYMA_13G253300","receptor-like protein kinase 7",78139,"MSTRG.26478","t40","up",NA,NA
100811511,"LOC100811511","GLYMA_14G190700","calmodulin-binding receptor-like cytoplasmic kinase 2",84973,"MSTRG.28746","t40","up",NA,NA
100811540,"ALDH2C5","GLYMA_08G039200, GmALDH2C5","aldehyde dehydrogenase family 2 member C5",42345,"MSTRG.14395","t40","up",NA,NA
100811649,"LOC100811649","GLYMA_04G235900","calcineurin B-like protein 7",22551,"MSTRG.7619","t40","up",NA,NA
100811649,"LOC100811649","GLYMA_04G235900","calcineurin B-like protein 7",22552,"MSTRG.7619","t40","up",NA,NA
100811752,"LOC100811752","GLYMA_01G040400","uncharacterized LOC100811752",1042,"MSTRG.425","t40","up",NA,NA
100811812,"LOC100811812","GLYMA_03G002300","probable WRKY transcription factor 70-like",11906,"MSTRG.4111","t40","up",NA,NA
100811876,"LOC100811876","GLYMA_15G219400","nuclear-pore anchor",90331,"MSTRG.30571","t40","up",NA,NA
100811915,"LOC100811915","GLYMA_17G159600","uncharacterized LOC100811915",99448,"MSTRG.33795","t40","up",NA,NA
100811928,"LOC100811928","GLYMA_02G026700","paired amphipathic helix protein Sin3-like 4",5895,"MSTRG.2051","t40","up",NA,NA
100811928,"LOC100811928","GLYMA_02G026700","paired amphipathic helix protein Sin3-like 4",5896,"MSTRG.2051","t40","up",NA,NA
100811930,"LOC100811930","GLYMA_02G296500","pirin-like protein",11555,"MSTRG.3978","t40","up",NA,NA
100811963,"LOC100811963","GLYMA_19G100000","GEm-Related 5-like protein",109866,"MSTRG.37012","t40","up",NA,NA
100811969,"LOC100811969","GLYMA_19G200200","E3 ubiquitin-protein ligase PUB22",111956,"MSTRG.37800","t40","up",NA,NA
100811980,"LOC100811980","GLYMA_04G190400","leucine-rich repeat receptor-like serine/threonine/tyrosine-protein kinase SOBIR1",21512,"MSTRG.7261","t40","up",NA,NA
100811984,"LOC100811984","GLYMA_04G250900","uncharacterized LOC100811984",22864,"MSTRG.7734","t40","up",NA,NA
100812027,"LOC100812027","GLYMA_06G125600","probable WRKY transcription factor 53",31435,"MSTRG.10768","t40","up",NA,NA
100812031,"LOC100812031","GLYMA_06G184200","probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 9",32772,"MSTRG.11261","t40","up",NA,NA
100812124,"LOC100812124","GLYMA_02G213700","carbonic anhydrase, chloroplastic-like",9940,"MSTRG.3347","t40","up",NA,NA
100812131,"LOC100812131","GLYMA_18G271500","receptor-like protein kinase ANXUR2",107081,"MSTRG.36201","t40","up","receptor-like protein kinase ANXUR2","GO:0005886,GO:0005524,GO:0004672,GO:0046777"
100812201,"LOC100812201","GLYMA_05G136100","glutamate decarboxylase 1-like",26290,"MSTRG.8829","t40","up",NA,NA
100812261,"LOC100812261","GLYMA_16G111700","glutamate receptor 3.6",93940,"MSTRG.31731","t40","up","glutamate receptor 3.6","GO:0016021,GO:0005886,GO:0015276,GO:0038023"
100812342,"LOC100812342","GLYMA_03G236300","respiratory burst oxidase homolog protein B",16763,"MSTRG.5716","t40","up",NA,NA
100812429,"LOC100812429","GLYMA_15G265400","YTH domain-containing protein ECT2",91318,"MSTRG.30833","t40","up",NA,NA
100812481,"LOC100812481","GLYMA_02G296600","zinc finger CCCH domain-containing protein 29",11556,"MSTRG.3979","t40","up","zinc finger CCCH domain-containing protein 29","GO:0046872,GO:0060255,GO:0051171,GO:0080090"
100812540,"LOC100812540","GLYMA_12G059800","transcription initiation factor IIA large subunit",68694,"MSTRG.23438","t40","up",NA,NA
100812586,"LOC100812586","GLYMA_13G067900","probable galacturonosyltransferase-like 10",74100,"MSTRG.25013","t40","up",NA,NA
100812612,"LOC100812612","GLYMA_07G098500","heavy metal-associated isoprenylated plant protein 47",37727,"MSTRG.12838","t40","up","heavy metal-associated isoprenylated plant protein 47","NA"
100812618,"LOC100812618","GLYMA_15G179600","protein TIFY 10A",89455,"MSTRG.30369","t40","up",NA,NA
100812797,"LOC100812797","GLYMA_15G038500","ENTH domain-containing protein",86612,"MSTRG.29342","t40","up",NA,NA
100812802,"LOC100812802","GLYMA_08G152500","transcription factor bHLH130",44745,"MSTRG.15299","t40","up",NA,NA
100812818,"LOC100812818","GLYMA_01G083000","uncharacterized LOC100812818",1947,"MSTRG.659","t40","up",NA,NA
100812823,"LOC100812823","GLYMA_09G038600","beta-D-xylosidase 1",50155,"MSTRG.17093","t40","up",NA,NA
100812879,"LOC100812879","GLYMA_03G073776v4","laccase-7",13421,"MSTRG.4550","t40","up",NA,NA
100812919,"LOC100812919","GLYMA_05G215100","COP1-interactive protein 1",28005,"MSTRG.9462","t40","up",NA,NA
100813092,"LOC100813092","GLYMA_05G238400","probable calcium-binding protein CML25",28553,"MSTRG.9669","t40","up",NA,NA
100813233,"LOC100813233","","disease resistance RPP13-like protein 4",119367,"MSTRG.40457","t40","up",NA,NA
100813287,"LOC100813287","GLYMA_05G033600","uncharacterized LOC100813287",23930,"MSTRG.8172","t40","up",NA,NA
100813304,"LOC100813304","GLYMA_13G102200","probable serine/threonine-protein kinase PIX13",74835,"MSTRG.25268","t40","up",NA,NA
100813334,"LOC100812799","","ankyrin repeat and KH domain-containing protein 1-like",88986,"MSTRG.30252","t40","up",NA,NA
100813404,"LOC100813404","GLYMA_03G158000","beta-carotene isomerase D27, chloroplastic",15130,"MSTRG.5078","t40","up",NA,NA
100813423,"LOC100813423","GLYMA_04G050400","ferrochelatase-2, chloroplastic",18443,"MSTRG.6373","t40","up",NA,NA
100813427,"LOC100813427","GLYMA_11G150034v4","uncharacterized LOC100813427",64658,"MSTRG.22126","t40","up",NA,NA
100813428,"LOC100813428","GLYMA_19G018400","thaumatin-like protein",108110,"MSTRG.36575","t40","up",NA,NA
100813457,"LOC100813457","GLYMA_05G185500","neutral/alkaline invertase 3, chloroplastic",27318,"MSTRG.9235","t40","up",NA,NA
100813462,"LOC100813462","GLYMA_13G043800","ABC transporter G family member 1",73602,"MSTRG.24830","t40","up",NA,NA
100813471,"LOC100813471","GLYMA_13G084000","putative nitrate reductase 1",74396,"MSTRG.25115","t40","up","putative nitrate reductase 1","NA"
100813563,"LOC100813563","GLYMA_10G009400","peroxidase 5",55286,"MSTRG.18816","t40","up",NA,NA
100813603,"LOC100813603","GLYMA_04G239400","protein MKS1",22655,"MSTRG.7651","t40","up",NA,NA
100813623,"LOC100813623","GLYMA_12G130200","cyanogenic beta-glucosidase",70070,"MSTRG.23876","t40","up",NA,NA
100813627,"LOC100813627","GLYMA_12G215000","thioredoxin-like protein CXXS1-like",71946,"MSTRG.24422","t40","up","thioredoxin-like protein CXXS1-like","NA"
100813636,"LOC100813636","GLYMA_05G168400","ferredoxin-A",26998,"MSTRG.9103","t40","up","ferredoxin-A","GO:0009507,GO:0051537,GO:0009055,GO:0046872"
100813637,"LOC100813637","GLYMA_08G263200","DNA-3-methyladenine glycosylase I-like",47088,"MSTRG.16101","t40","up",NA,NA
100813644,"LOC100813644","GLYMA_13G302500","coumaroyl-CoA:anthocyanidin 3-O-glucoside-6''-O-coumaroyltransferase 2",79131,"MSTRG.26869","t40","up",NA,NA
100813645,"LOC100813645","GLYMA_13G032700","rust resistance kinase Lr10",73273,"MSTRG.24751","t40","up",NA,NA
100813653,"LOC100813653","GLYMA_06G139300","protein RESPONSE TO LOW SULFUR 3",31765,"MSTRG.10891","t40","up","protein RESPONSE TO LOW SULFUR 3","GO:0098869"
100813697,"LOC100799113","","uncharacterized LOC100813697",93019,"MSTRG.31501","t40","up",NA,NA
100813697,"LOC100799113","","uncharacterized LOC100813697",93020,"MSTRG.31501","t40","up",NA,NA
100813772,"LOC100813772","GLYMA_03G160400","uncharacterized LOC100813772",15181,"MSTRG.5099","t40","up",NA,NA
100813775,"LOC100813775","GLYMA_03G019500","uncharacterized LOC100813775",12234,"MSTRG.4227","t40","up",NA,NA
100813810,"LOC100813810","GLYMA_20G131500","probable protein phosphatase 2C 63",116086,"MSTRG.39159","t40","up",NA,NA
100813811,"LOC100813811","GLYMA_20G149500","leucine-rich repeat extensin-like protein 6",116457,"MSTRG.39295","t40","up",NA,NA
100813836,"LOC100813836","GLYMA_06G315100","phospholipid-transporting ATPase 1",35316,"MSTRG.11984","t40","up",NA,NA
