"","uid","gene_name","alias","desc","id","gene_id","group","expression","GENENAME","GO"
"1320",NA,".",NA,NA,73030,"MSTRG.24702","t40","down",NA,NA
"1321",NA,".",NA,NA,8005,"MSTRG.2772","t40","down",NA,NA
"1322",NA,".",NA,NA,81135,"MSTRG.27594","t40","down",NA,NA
"1323",NA,".",NA,NA,89118,"MSTRG.30280","t40","down",NA,NA
"1324",NA,".",NA,NA,43201,"MSTRG.14720","t40","down",NA,NA
"1325",NA,".",NA,NA,74758,"MSTRG.25243","t40","down",NA,NA
"1326",NA,".",NA,NA,86653,"MSTRG.29359","t40","down",NA,NA
"1327",NA,".",NA,NA,110810,"MSTRG.37378","t40","down",NA,NA
"1328",NA,".",NA,NA,10982,"MSTRG.3745","t40","down",NA,NA
"1329",NA,".",NA,NA,107706,"MSTRG.36428","t40","down",NA,NA
"1330",NA,".",NA,NA,58358,"MSTRG.19716","t40","down",NA,NA
"1331",NA,".",NA,NA,81944,"MSTRG.27893","t40","down",NA,NA
"1332",NA,".",NA,NA,72689,"MSTRG.24643","t40","down",NA,NA
"1333",NA,".",NA,NA,35004,"MSTRG.11870","t40","down",NA,NA
"1334",NA,".",NA,NA,81217,"MSTRG.27625","t40","down",NA,NA
"1335",NA,".",NA,NA,78544,"MSTRG.26635","t40","down",NA,NA
"1336",NA,".",NA,NA,107859,"MSTRG.36473","t40","down",NA,NA
"1337",NA,".",NA,NA,36585,"MSTRG.12419","t40","down",NA,NA
"1338",NA,".",NA,NA,98895,"MSTRG.33571","t40","down",NA,NA
"1339",NA,".",NA,NA,36053,"MSTRG.12227","t40","down",NA,NA
"1340",NA,".",NA,NA,68934,"MSTRG.23524","t40","down",NA,NA
"1341",NA,".",NA,NA,30612,"MSTRG.10446","t40","down",NA,NA
"1342",NA,".",NA,NA,102853,"MSTRG.34885","t40","down",NA,NA
"1343",NA,".",NA,NA,89186,"MSTRG.30302","t40","down",NA,NA
"1344",NA,".",NA,NA,43192,"MSTRG.14717","t40","down",NA,NA
"1345",NA,".",NA,NA,99506,"MSTRG.33812","t40","down",NA,NA
"1346",NA,".",NA,NA,36932,"MSTRG.12553","t40","down",NA,NA
"1347",NA,".",NA,NA,51439,"MSTRG.17504","t40","down",NA,NA
"1348",NA,".",NA,NA,15136,"MSTRG.5082","t40","down",NA,NA
"1349",NA,".",NA,NA,73037,"MSTRG.24702","t40","down",NA,NA
"1350",NA,".",NA,NA,60708,"MSTRG.20574","t40","down",NA,NA
"1351",NA,".",NA,NA,81134,"MSTRG.27594","t40","down",NA,NA
"1352",NA,".",NA,NA,43289,"MSTRG.14746","t40","down",NA,NA
"1353",NA,".",NA,NA,28772,"MSTRG.9753","t40","down",NA,NA
"1354",NA,".",NA,NA,118157,"MSTRG.39922","t40","down",NA,NA
"1355",NA,".",NA,NA,11428,"MSTRG.3927","t40","down",NA,NA
"1356",NA,".",NA,NA,86700,"MSTRG.29376","t40","down",NA,NA
"1357",NA,".",NA,NA,32440,"MSTRG.11141","t40","down",NA,NA
"1358",NA,".",NA,NA,106444,"MSTRG.35952","t40","down",NA,NA
"1359",NA,".",NA,NA,19763,"MSTRG.6824","t40","down",NA,NA
"1360",NA,".",NA,NA,18395,"MSTRG.6358","t40","down",NA,NA
"1361",NA,".",NA,NA,32405,"MSTRG.11128","t40","down",NA,NA
"1362",NA,".",NA,NA,42456,"MSTRG.14435","t40","down",NA,NA
"1363",NA,".",NA,NA,93914,"MSTRG.31724","t40","down",NA,NA
"1364",NA,".",NA,NA,107701,"MSTRG.36425","t40","down",NA,NA
"1365",NA,".",NA,NA,61514,"MSTRG.20886","t40","down",NA,NA
"1366",NA,".",NA,NA,72620,"MSTRG.24631","t40","down",NA,NA
"1367",NA,".",NA,NA,16095,"MSTRG.5450","t40","down",NA,NA
"1368",NA,".",NA,NA,91632,"MSTRG.30950","t40","down",NA,NA
"1369",NA,".",NA,NA,26466,"MSTRG.8898","t40","down",NA,NA
"1370",NA,".",NA,NA,31193,"MSTRG.10676","t40","down",NA,NA
"1371",NA,".",NA,NA,76421,"MSTRG.25840","t40","down",NA,NA
"1372",NA,".",NA,NA,108805,"MSTRG.36763","t40","down",NA,NA
"1373",NA,".",NA,NA,86744,"MSTRG.29393","t40","down",NA,NA
"1374",NA,".",NA,NA,49019,"MSTRG.16688","t40","down",NA,NA
"1375",NA,".",NA,NA,5932,"MSTRG.2061","t40","down",NA,NA
"1376",NA,".",NA,NA,107732,"MSTRG.36435","t40","down",NA,NA
"1377",NA,".",NA,NA,91891,"MSTRG.31068","t40","down",NA,NA
"1378",NA,".",NA,NA,87696,"MSTRG.29739","t40","down",NA,NA
"1379",NA,".",NA,NA,44738,"MSTRG.15296","t40","down",NA,NA
"1380",NA,".",NA,NA,43288,"MSTRG.14746","t40","down",NA,NA
"1381",NA,".",NA,NA,56534,"MSTRG.19259","t40","down",NA,NA
"1382",NA,".",NA,NA,7672,"MSTRG.2669","t40","down",NA,NA
"1383",NA,".",NA,NA,48169,"MSTRG.16404","t40","down",NA,NA
"1384",NA,".",NA,NA,116829,"MSTRG.39440","t40","down",NA,NA
"1385",NA,".",NA,NA,22802,"MSTRG.7706","t40","down",NA,NA
"1386",NA,".",NA,NA,41307,"MSTRG.13996","t40","down",NA,NA
"1387",NA,".",NA,NA,67986,"MSTRG.23196","t40","down",NA,NA
"1388",NA,".",NA,NA,119231,"MSTRG.40363","t40","down",NA,NA
"1389",NA,".",NA,NA,91527,"MSTRG.30916","t40","down",NA,NA
"1390",NA,".",NA,NA,6751,"MSTRG.2352","t40","down",NA,NA
"1391",NA,".",NA,NA,92544,"MSTRG.31328","t40","down",NA,NA
"1392",NA,".",NA,NA,26154,"MSTRG.8781","t40","down",NA,NA
"1393",NA,".",NA,NA,62850,"MSTRG.21389","t40","down",NA,NA
"1394",NA,".",NA,NA,14531,"MSTRG.4886","t40","down",NA,NA
"1395",NA,".",NA,NA,15651,"MSTRG.5266","t40","down",NA,NA
"1396",NA,".",NA,NA,49437,"MSTRG.16829","t40","down",NA,NA
"1397",NA,".",NA,NA,7494,"MSTRG.2608","t40","down",NA,NA
"1398",NA,".",NA,NA,59176,"MSTRG.20004","t40","down",NA,NA
"1399",NA,".",NA,NA,215,"MSTRG.103","t40","down",NA,NA
"1400",NA,".",NA,NA,119099,"MSTRG.40278","t40","down",NA,NA
"1401",NA,".",NA,NA,9657,"MSTRG.3243","t40","down",NA,NA
"1402",NA,".",NA,NA,109268,"MSTRG.36858","t40","down",NA,NA
"1403",NA,".",NA,NA,86618,"MSTRG.29344","t40","down",NA,NA
"1404",NA,".",NA,NA,7067,"MSTRG.2460","t40","down",NA,NA
"1405",NA,".",NA,NA,16643,"MSTRG.5674","t40","down",NA,NA
"1406",NA,".",NA,NA,107728,"MSTRG.36433","t40","down",NA,NA
"1407",NA,".",NA,NA,41771,"MSTRG.14153","t40","down",NA,NA
"1408",NA,".",NA,NA,103769,"MSTRG.35221","t40","down",NA,NA
"1409",NA,".",NA,NA,23008,"MSTRG.7788","t40","down",NA,NA
"1410",NA,".",NA,NA,59140,"MSTRG.19991","t40","down",NA,NA
"1411",NA,".",NA,NA,28382,"MSTRG.9603","t40","down",NA,NA
"1412",NA,".",NA,NA,93050,"MSTRG.31513","t40","down",NA,NA
"1413",NA,".",NA,NA,17456,"MSTRG.5972","t40","down",NA,NA
"1414",NA,".",NA,NA,14800,"MSTRG.4967","t40","down",NA,NA
"1415",NA,".",NA,NA,78387,"MSTRG.26573","t40","down",NA,NA
"1416",NA,".",NA,NA,4093,"MSTRG.1333","t40","down",NA,NA
"1417",NA,".",NA,NA,101154,"MSTRG.34232","t40","down",NA,NA
"1418",NA,".",NA,NA,69166,"MSTRG.23596","t40","down",NA,NA
"1419",NA,".",NA,NA,85089,"MSTRG.28797","t40","down",NA,NA
"1420",NA,".",NA,NA,14854,"MSTRG.4989","t40","down",NA,NA
"1421",NA,".",NA,NA,80567,"MSTRG.27379","t40","down",NA,NA
"1422",NA,".",NA,NA,61887,"MSTRG.21015","t40","down",NA,NA
"1423",NA,".",NA,NA,11276,"MSTRG.3876","t40","down",NA,NA
"1424",NA,".",NA,NA,72218,"MSTRG.24531","t40","down",NA,NA
"1425",NA,".",NA,NA,4031,"MSTRG.1309","t40","down",NA,NA
"1426",NA,".",NA,NA,75247,"MSTRG.25401","t40","down",NA,NA
"1427",NA,".",NA,NA,79308,"MSTRG.26919","t40","down",NA,NA
"1428",NA,".",NA,NA,39705,"MSTRG.13398","t40","down",NA,NA
"1429",NA,".",NA,NA,94856,"MSTRG.32010","t40","down",NA,NA
"1430",NA,".",NA,NA,63047,"MSTRG.21467","t40","down",NA,NA
"1431",NA,".",NA,NA,29970,"MSTRG.10209","t40","down",NA,NA
"1432",NA,".",NA,NA,65234,"MSTRG.22315","t40","down",NA,NA
"1433",NA,".",NA,NA,113259,"MSTRG.38324","t40","down",NA,NA
"1434",NA,".",NA,NA,59464,"MSTRG.20115","t40","down",NA,NA
"1435",NA,".",NA,NA,32631,"MSTRG.11208","t40","down",NA,NA
"1436",NA,".",NA,NA,95939,"MSTRG.32397","t40","down",NA,NA
"1437",NA,".",NA,NA,85515,"MSTRG.28955","t40","down",NA,NA
"1438",NA,".",NA,NA,116877,"MSTRG.39453","t40","down",NA,NA
"1439",NA,".",NA,NA,34881,"MSTRG.11820","t40","down",NA,NA
"1440",NA,".",NA,NA,45413,"MSTRG.15542","t40","down",NA,NA
"1441",NA,".",NA,NA,73041,"MSTRG.24702","t40","down",NA,NA
"1442",NA,".",NA,NA,57318,"MSTRG.19442","t40","down",NA,NA
"1443",NA,".",NA,NA,96552,"MSTRG.32642","t40","down",NA,NA
"1444",NA,".",NA,NA,6133,"MSTRG.2134","t40","down",NA,NA
"1445",NA,".",NA,NA,68018,"MSTRG.23202","t40","down",NA,NA
"1446",NA,".",NA,NA,47689,"MSTRG.16245","t40","down",NA,NA
"1447",NA,".",NA,NA,90855,"MSTRG.30705","t40","down",NA,NA
"1448",NA,".",NA,NA,25263,"MSTRG.8540","t40","down",NA,NA
"1449",NA,".",NA,NA,53602,"MSTRG.18209","t40","down",NA,NA
"1450",NA,".",NA,NA,11664,"MSTRG.4029","t40","down",NA,NA
"1451",NA,".",NA,NA,16854,"MSTRG.5746","t40","down",NA,NA
"1452",NA,".",NA,NA,11890,"MSTRG.4105","t40","down",NA,NA
"1453",NA,".",NA,NA,75142,"MSTRG.25363","t40","down",NA,NA
"1454",NA,".",NA,NA,82408,"MSTRG.28036","t40","down",NA,NA
"1455",NA,".",NA,NA,53189,"MSTRG.18041","t40","down",NA,NA
"1456",NA,".",NA,NA,33684,"MSTRG.11517","t40","down",NA,NA
"1457",NA,".",NA,NA,87455,"MSTRG.29657","t40","down",NA,NA
"1458",NA,".",NA,NA,38713,"MSTRG.13164","t40","down",NA,NA
"1459",NA,".",NA,NA,54607,"MSTRG.18585","t40","down",NA,NA
"1460",NA,".",NA,NA,110373,"MSTRG.37208","t40","down",NA,NA
"1461",NA,".",NA,NA,101959,"MSTRG.34542","t40","down",NA,NA
"1462",NA,".",NA,NA,19080,"MSTRG.6601","t40","down",NA,NA
"1463",NA,".",NA,NA,16123,"MSTRG.5462","t40","down",NA,NA
"1464",NA,".",NA,NA,71333,"MSTRG.24183","t40","down",NA,NA
"1465",NA,".",NA,NA,12132,"MSTRG.4193","t40","down",NA,NA
"1466",NA,".",NA,NA,80053,"MSTRG.27178","t40","down",NA,NA
"1467",NA,".",NA,NA,54597,"MSTRG.18580","t40","down",NA,NA
"1468",NA,".",NA,NA,22960,"MSTRG.7776","t40","down",NA,NA
"1469",NA,".",NA,NA,63065,"MSTRG.21475","t40","down",NA,NA
"1470",NA,".",NA,NA,50801,"MSTRG.17332","t40","down",NA,NA
"1471",NA,".",NA,NA,56570,"MSTRG.19273","t40","down",NA,NA
"1472",NA,".",NA,NA,38879,"MSTRG.13202","t40","down",NA,NA
"1473",NA,".",NA,NA,79002,"MSTRG.26808","t40","down",NA,NA
"1474",NA,".",NA,NA,17643,"MSTRG.6048","t40","down",NA,NA
"1475",NA,".",NA,NA,40652,"MSTRG.13737","t40","down",NA,NA
"1476",NA,".",NA,NA,97983,"MSTRG.33214","t40","down",NA,NA
"1477",NA,".",NA,NA,6442,"MSTRG.2245","t40","down",NA,NA
"1478",NA,".",NA,NA,112189,"MSTRG.37888","t40","down",NA,NA
"1479",NA,".",NA,NA,39433,"MSTRG.13308","t40","down",NA,NA
"1480",NA,".",NA,NA,49059,"MSTRG.16706","t40","down",NA,NA
"1481",100305418,"LOC100305418","GLYMA_12G002400","cytokinin-regulated kinase",67475,"MSTRG.23006","shared","up","cytokinin-regulated kinase","GO:0016021,GO:0005524,GO:0042803,GO:0004674"
"1482",100306576,"LOC100306576","GLYMA_11G236500","uncharacterized LOC100306576",66880,"MSTRG.22815","shared","up","uncharacterized LOC100306576",NA
"1483",100777818,"LOC100777818","GLYMA_06G128700","calcineurin B-like protein 4",31512,"MSTRG.10798","shared","up","calcineurin B-like protein 4","GO:0005509"
"1484",100779180,"LOC100779180","GLYMA_11G069600","laccase-11",63088,"MSTRG.21481","shared","up","laccase-11","GO:0048046,GO:0005507,GO:0052716,GO:0016491,GO:0046274"
"1485",100779437,"LOC100779437","GLYMA_07G102400","protein C2-DOMAIN ABA-RELATED 4",37808,"MSTRG.12875","shared","up","protein C2-DOMAIN ABA-RELATED 4","GO:0005634,GO:0005886,GO:0009738"
"1486",100782800,"CRK71","GLYMA_20G138100, GmCRK71","cysteine-rich receptor-like protein kinase",116220,"MSTRG.39211","shared","up","cysteine-rich receptor-like protein kinase","GO:0016021,GO:0005886,GO:0005524,GO:0004674,GO:0006468"
"1487",100784098,"LOC100784098","GLYMA_15G171000","IQ domain-containing protein IQM1",89259,"MSTRG.30323","shared","up","IQ domain-containing protein IQM1","GO:0005634"
"1488",100784249,"LOC100784249","GLYMA_13G095100","probable xyloglucan endotransglucosylase/hydrolase protein 23",74641,"MSTRG.25203","shared","up","probable xyloglucan endotransglucosylase/hydrolase protein 23",NA
"1489",100784908,"LOC100784908","GLYMA_11G109800","uncharacterized LOC100784908",63918,"MSTRG.21827","shared","up","uncharacterized LOC100784908","GO:0046872"
"1490",100788062,"LOC100788062","GLYMA_10G079900","NDR1/HIN1-like protein 10",56767,"MSTRG.19337","shared","up","NDR1/HIN1-like protein 10","GO:0046658,GO:0016021,GO:0009506,GO:0098542"
"1491",100792313,"LOC100792313","GLYMA_03G085500","GTP cyclohydrolase 1",13686,"MSTRG.4614","shared","up","GTP cyclohydrolase 1","GO:0005737,GO:0005525,GO:0003934,GO:0008270,GO:0035998,GO:0006729,GO:0046654"
"1492",100792931,"LOC100792931","GLYMA_07G266500","scarecrow-like protein 13-like",41274,"MSTRG.13983","shared","up","scarecrow-like protein 13-like","GO:0005634,GO:0003700,GO:0043565,GO:0006355"
"1493",100793208,"LOC100793208","GLYMA_04G2543001, GmSHMT04n","serine hydroxymethyltransferase 7",22930,"MSTRG.7766","shared","up","serine hydroxymethyltransferase 7",NA
"1494",100793498,"LOC100793498","GLYMA_02G264200","U-box domain-containing protein 1",10939,"MSTRG.3731","shared","up","U-box domain-containing protein 1",NA
"1495",100795896,"LOC100795896","GLYMA_13G204400","transcription factor bHLH130",77107,"MSTRG.26093","shared","up","transcription factor bHLH130","GO:0005634,GO:0000981,GO:0046983,GO:0000978,GO:0006357"
"1496",100797211,"LOC100797211","GLYMA_10G204100","lysine histidine transporter-like 6",59580,"MSTRG.20152","shared","up","lysine histidine transporter-like 6","GO:0016021,GO:0005886,GO:0015293,GO:0006865,GO:0009734"
"1497",100798343,"LOC100798343","GLYMA_20G092900","putative nuclear envelope-associated protein",115226,"MSTRG.38838","shared","up","putative nuclear envelope-associated protein",NA
"1498",100799752,"LOC100799752","GLYMA_05G094400","mitogen-activated protein kinase kinase kinase 20",25417,"MSTRG.8560","shared","up","mitogen-activated protein kinase kinase kinase 20","GO:0005524,GO:0004674"
"1499",100801386,"LOC100801386","GLYMA_13G355000","ABC transporter G family member 36",80350,"MSTRG.27289","shared","up","ABC transporter G family member 36","GO:0016021,GO:0005886,GO:0140359,GO:0005524"
"1500",100805188,"LOC100805188","GLYMA_18G172600","protein SULFUR DEFICIENCY-INDUCED 1",105195,"MSTRG.35559","shared","up","protein SULFUR DEFICIENCY-INDUCED 1",NA
"1501",100806690,"LOC100806690","GLYMA_06G072500","coiled-coil domain-containing protein 93",30266,"MSTRG.10324","shared","up","coiled-coil domain-containing protein 93",NA
"1502",100811437,"LOC100811437","GLYMA_04G053300","aminopeptidase M1",18500,"MSTRG.6394","shared","up","aminopeptidase M1","GO:0043231,GO:0016020,GO:0004177,GO:0008237,GO:0008270,GO:0005737,GO:0070006,GO:0042277,GO:0043171,GO:0006508"
"1503",100812261,"LOC100812261","GLYMA_16G111700","glutamate receptor 3.6",93940,"MSTRG.31731","shared","up","glutamate receptor 3.6","GO:0016021,GO:0005886,GO:0015276,GO:0038023"
"1504",100813636,"LOC100813636","GLYMA_05G168400","ferredoxin-A",26998,"MSTRG.9103","shared","up","ferredoxin-A","GO:0009507,GO:0051537,GO:0009055,GO:0046872"
"1505",100815756,"LOC100815756","GLYMA_05G169100","11S globulin seed storage protein 1",27012,"MSTRG.9108","shared","up","11S globulin seed storage protein 1","GO:0005783,GO:0000326,GO:0045735"
"1506",100817267,"LOC100817267","GLYMA_09G246600","probably inactive leucine-rich repeat receptor-like protein kinase At5g48380",54215,"MSTRG.18423","shared","up","probably inactive leucine-rich repeat receptor-like protein kinase At5g48380","GO:0016021,GO:0005524,GO:0004672"
"1507",100818944,"LOC100818944","GLYMA_20G133100","BTB/POZ domain-containing protein NPY2",116110,"MSTRG.39176","shared","up","BTB/POZ domain-containing protein NPY2","GO:0009958,GO:0016567"
"1508",100820369,"LOC100820369","GLYMA_04G225500","protein RESPONSE TO LOW SULFUR 3",22314,"MSTRG.7530","shared","up","protein RESPONSE TO LOW SULFUR 3","GO:0098869"
"1509",102661371,"LOC102661371","GLYMA_18G209900v4","protein LURP-one-related 15-like",105931,"MSTRG.35769","shared","up","protein LURP-one-related 15-like",NA
"1510",102664858,"LOC102664858","GLYMA_18G056400","senescence associated gene 20",102902,"MSTRG.34907","shared","up","senescence associated gene 20",NA
"1511",112999626,"LOC112999626","GLYMA_15G249800","VQ motif-containing protein 1",91040,"MSTRG.30735","shared","up","VQ motif-containing protein 1",NA
"1512",112999843,"LOC112999843","","small nucleolar RNA snoR145",92190,"MSTRG.31181","shared","up","small nucleolar RNA snoR145",NA
"1513",NA,".",NA,NA,11154,"MSTRG.3822","shared","up",NA,NA
"1514",NA,".",NA,NA,92958,"MSTRG.31488","shared","up",NA,NA
"1515",NA,".",NA,NA,86207,"MSTRG.29194","shared","up",NA,NA
"1516",NA,".",NA,NA,74485,"MSTRG.25145","shared","up",NA,NA
"1517",NA,".",NA,NA,54505,"MSTRG.18541","shared","up",NA,NA
"1518",NA,".",NA,NA,1467,"MSTRG.543","shared","up",NA,NA
"1519",NA,".",NA,NA,42777,"MSTRG.14562","shared","up",NA,NA
"1520",NA,".",NA,NA,116211,"MSTRG.39210","shared","up",NA,NA
"1521",NA,".",NA,NA,86931,"MSTRG.29454","shared","up",NA,NA
"1522",NA,".",NA,NA,51753,"MSTRG.17586","shared","up",NA,NA
"1523",NA,".",NA,NA,113819,"MSTRG.38502","shared","up",NA,NA
"1524",NA,".",NA,NA,83742,"MSTRG.28421","shared","up",NA,NA
"1525",NA,".",NA,NA,22229,"MSTRG.7496","shared","up",NA,NA
"1526",NA,".",NA,NA,74640,"MSTRG.25203","shared","up",NA,NA
"1527",NA,".",NA,NA,117262,"MSTRG.39593","shared","up",NA,NA
"1528",NA,".",NA,NA,34364,"MSTRG.11665","shared","up",NA,NA
"1529",NA,".",NA,NA,10129,"MSTRG.3407","shared","up",NA,NA
"1530",NA,".",NA,NA,118033,"MSTRG.39884","shared","up",NA,NA
"1531",NA,".",NA,NA,32085,"MSTRG.11007","shared","up",NA,NA
"1532",NA,".",NA,NA,117749,"MSTRG.39768","shared","up",NA,NA
"1533",NA,".",NA,NA,78199,"MSTRG.26504","shared","up",NA,NA
"1534",NA,".",NA,NA,4807,"MSTRG.1609","shared","up",NA,NA
"1535",NA,".",NA,NA,96030,"MSTRG.32423","shared","up",NA,NA
"1536",NA,".",NA,NA,112724,"MSTRG.38122","shared","up",NA,NA
"1537",NA,".",NA,NA,102034,"MSTRG.34572","shared","up",NA,NA
"1538",NA,".",NA,NA,5200,"MSTRG.1757","shared","up",NA,NA
"1539",NA,".",NA,NA,21488,"MSTRG.7254","shared","up",NA,NA
"1540",NA,".",NA,NA,62738,"MSTRG.21341","shared","up",NA,NA
"1541",NA,".",NA,NA,85053,"MSTRG.28779","shared","up",NA,NA
"1542",547619,"SHOOT2","GLYMA_19G190000","SHOOT2 protein",111713,"MSTRG.37698","shared","down",NA,NA
"1543",100037478,"SACPD-C","GLYMA_14G121400, FAB2.3","stearoyl-ACP desaturase",84260,"MSTRG.28545","shared","down",NA,NA
"1544",100305771,"LOC100305771","GLYMA_13G301400","uncharacterized LOC100305771",79118,"MSTRG.26861","shared","down",NA,NA
"1545",100306683,"LOC100306683","GLYMA_17G117200","uncharacterized LOC100306683",98598,"MSTRG.33448","shared","down",NA,NA
"1546",100500345,"LOC100500345","GLYMA_11G235000","uncharacterized LOC100500345",66827,"MSTRG.22804","shared","down",NA,NA
"1547",100500459,"LOC100500459","GLYMA_05G068500v4","FCS-like zinc-finger domain-containing protein",24704,"MSTRG.8424","shared","down",NA,NA
"1548",100527371,"LOC100527371","GLYMA_19G213100","uncharacterized LOC100527371",112231,"MSTRG.37911","shared","down",NA,NA
"1549",100527721,"LOC100527721","GLYMA_11G060500","uncharacterized LOC100527721",62912,"MSTRG.21415","shared","down",NA,NA
"1550",100775486,"LOC100775486","GLYMA_05G048500","zinc finger protein SHOOT GRAVITROPISM 5",24234,"MSTRG.8279","shared","down",NA,NA
"1551",100776345,"LOC100776345","GLYMA_03G178000","40S ribosomal protein S23-like",15558,"MSTRG.5231","shared","down",NA,NA
"1552",100779051,"LOC100779051","GLYMA_05G009000","early nodulin-93",23377,"MSTRG.7963","shared","down",NA,NA
"1553",100779467,"LOC100779467","GLYMA_16G062000","kelch repeat-containing protein At3g27220",92815,"MSTRG.31444","shared","down",NA,NA
"1554",100781661,"LOC100781661","GLYMA_02G287000","peroxisomal and mitochondrial division factor 2",11363,"MSTRG.3902","shared","down",NA,NA
"1555",100783654,"LOC100783654","GLYMA_03G026000","uncharacterized LOC100783654",12357,"MSTRG.4272","shared","down",NA,NA
"1556",100784666,"LOC100784666","GLYMA_01G061500","serine/threonine-protein kinase dst1",1464,"MSTRG.543","shared","down",NA,NA
"1557",100786490,"LOC100786490","GLYMA_19G046300","LOB domain-containing protein 41",108696,"MSTRG.36736","shared","down",NA,NA
"1558",100794816,"LOC100794816","GLYMA_05G222400","1-aminocyclopropane-1-carboxylate oxidase 1",28172,"MSTRG.9531","shared","down",NA,NA
"1559",100799771,"LOC100799771","GLYMA_06G121500","transcriptional corepressor SEUSS",31354,"MSTRG.10739","shared","down",NA,NA
"1560",100801545,"LOC100801545","GLYMA_05G133100","E3 ubiquitin-protein ligase UPL1",26218,"MSTRG.8805","shared","down",NA,NA
"1561",100801918,"LOC100801918","GLYMA_06G122600","alcohol dehydrogenase 1",31372,"MSTRG.10741","shared","down",NA,NA
"1562",100803038,"LOC100803038","GLYMA_17G238200","probable isoaspartyl peptidase/L-asparaginase 2",101251,"MSTRG.34278","shared","down",NA,NA
"1563",100803056,"LOC100803056","GLYMA_10G089200","actin-related protein 7",56974,"MSTRG.19381","shared","down",NA,NA
"1564",100803911,"LOC100803911","GLYMA_01G103500","auxin response factor 9",2415,"MSTRG.769","shared","down",NA,NA
"1565",100807247,"LOC100807247","GLYMA_07G257700","stem-specific protein TSJT1",41088,"MSTRG.13908","shared","down",NA,NA
"1566",100810689,"LOC100810689","GLYMA_17G083200","H/ACA ribonucleoprotein complex subunit 2-like protein",97862,"MSTRG.33165","shared","down",NA,NA
"1567",100811997,"LOC100811997","GLYMA_20G098400","calreticulin",115359,"MSTRG.38890","shared","down",NA,NA
"1568",100815403,"LOC100815403","GLYMA_12G200800","uncharacterized LOC100815403",71694,"MSTRG.24308","shared","down",NA,NA
"1569",100816661,"LOC100816661","GLYMA_13G149700","putative mediator of RNA polymerase II transcription subunit 26",75933,"MSTRG.25655","shared","down",NA,NA
"1570",100817130,"LOC100817130","GLYMA_18G132500","probable inactive purple acid phosphatase 1",104355,"MSTRG.35358","shared","down",NA,NA
"1571",100820292,"LOC100820292","GLYMA_17G117100","early nodulin-93-like",98595,"MSTRG.33446","shared","down",NA,NA
"1572",102577934,"C4H1","","cinnamate 4-hydroxylase CYP73",115685,"MSTRG.39030","shared","down",NA,NA
"1573",102665617,"LOC102665617","GLYMA_11G022400","brassinosteroid-responsive RING protein 1",62129,"MSTRG.21114","shared","down",NA,NA
"1574",102666841,"LOC100777575","","cyprosin-like",109546,"MSTRG.36922","shared","down",NA,NA
"1575",106799481,"LOC106799481","","uncharacterized LOC106799481",40046,"MSTRG.13519","shared","down",NA,NA
"1576",112999750,"IF7GT3","GLYMA_16G175200, GmIF7GT3","isoflavone 7-O-glucosyltransferase UGT3",95210,"MSTRG.32138","shared","down",NA,NA
"1577",121174643,"LOC121174643","","receptor-like serine/threonine-protein kinase At2g45590",12248,"MSTRG.4233","shared","down",NA,NA
"1578",NA,".",NA,NA,41307,"MSTRG.13996","shared","down",NA,NA
"1579",NA,".",NA,NA,17643,"MSTRG.6048","shared","down",NA,NA
"1580",NA,".",NA,NA,107732,"MSTRG.36435","shared","down",NA,NA
"1581",NA,".",NA,NA,28772,"MSTRG.9753","shared","down",NA,NA
"1582",NA,".",NA,NA,63065,"MSTRG.21475","shared","down",NA,NA
"1583",NA,".",NA,NA,43192,"MSTRG.14717","shared","down",NA,NA
"1584",NA,".",NA,NA,48169,"MSTRG.16404","shared","down",NA,NA
"1585",NA,".",NA,NA,54597,"MSTRG.18580","shared","down",NA,NA
"1586",NA,".",NA,NA,47689,"MSTRG.16245","shared","down",NA,NA
"1587",NA,".",NA,NA,4031,"MSTRG.1309","shared","down",NA,NA
"1588",NA,".",NA,NA,118978,"MSTRG.40165","shared","down",NA,NA
"1589",NA,".",NA,NA,49437,"MSTRG.16829","shared","down",NA,NA
"1590",NA,".",NA,NA,85515,"MSTRG.28955","shared","down",NA,NA
"1591",NA,".",NA,NA,58358,"MSTRG.19716","shared","down",NA,NA
"1592",NA,".",NA,NA,110373,"MSTRG.37208","shared","down",NA,NA
"1593",NA,".",NA,NA,99506,"MSTRG.33812","shared","down",NA,NA
"1594",NA,".",NA,NA,118157,"MSTRG.39922","shared","down",NA,NA
"1595",NA,".",NA,NA,107859,"MSTRG.36473","shared","down",NA,NA
"1596",NA,".",NA,NA,101959,"MSTRG.34542","shared","down",NA,NA
"1597",NA,".",NA,NA,14531,"MSTRG.4886","shared","down",NA,NA
"1598",NA,".",NA,NA,95939,"MSTRG.32397","shared","down",NA,NA
"1599",NA,".",NA,NA,71333,"MSTRG.24183","shared","down",NA,NA
"1600",NA,".",NA,NA,15136,"MSTRG.5082","shared","down",NA,NA
"1601",NA,".",NA,NA,25263,"MSTRG.8540","shared","down",NA,NA
"1602",NA,".",NA,NA,5932,"MSTRG.2061","shared","down",NA,NA
